label,created_at,full_text,lang,user_name
AI/ML,Thu Mar 28 13:32:01 +0000 2019,"By combining #RPA with machine learning and cognitive technologies to create intelligent operations, we offer #IPA solutions that make your processes smarter. #automation https://t.co/EHU9z3gqva https://t.co/78Qv9atTNq",en,Cognizant
Irrelevant,Thu Mar 28 12:12:00 +0000 2019,Quiet on the set! Here's a behind the scenes look at our #MeTheMovie setup at @AdobeSummit. #BeCognizant #AdobeSummit https://t.co/ZCjdCu9i8B https://t.co/6PKu90IsdC,en,Cognizant
Irrelevant,Thu Mar 28 10:04:28 +0000 2019,"RT @CognizantNews: Cognizant named a Leader in Gartner’s 2019 Magic Quadrant for Managed Workplace Services, North America for the third ye…",en,Cognizant
AI/ML,Thu Mar 28 09:00:15 +0000 2019,Are you surprised that only 15% of companies have successfully implemented an #AI project? Download our report to start creating responsible AI applications. #LeadingInDigital https://t.co/05oHF93Xoz https://t.co/hSEOvs78DP,en,Cognizant
Irrelevant,Thu Mar 28 06:00:23 +0000 2019,"Moving from traditional CRM to end-to-end #CX transformation requires a combination of enterprise cloud, industry expertise and customer empathy. #LeadingInDigital https://t.co/XdEnGYLCyY https://t.co/WPO1uugBRS",en,Cognizant
AI/ML,Thu Mar 28 05:00:07 +0000 2019,Did you know that 79% of businesses expect #AI to significantly increase efficiency and lower costs? Learn more from our report. #LeadingInDigital https://t.co/7zY5PG1hdn https://t.co/TnEvgQASbY,en,Cognizant
Irrelevant,Wed Mar 27 23:00:10 +0000 2019,Ready to raise your game in the #digital economy? We have winning #DigitalEngineering solutions. https://t.co/HJosIqFogg https://t.co/pkvoTOPkD0,en,Cognizant
Irrelevant,Wed Mar 27 22:16:19 +0000 2019,@Kiran93002155 Please visit our Careers page to see all of our available openings and to apply for open positions. https://t.co/b9YumAGgsF,en,Cognizant
Irrelevant,Wed Mar 27 22:10:03 +0000 2019,We unpack what you'll need to deliver to retail’s next frontier at #AdobeSummit—great customer #interactive and #CX experiences. https://t.co/wY9vhKqjUE https://t.co/NIwjIJlolw,en,Cognizant
DT,Wed Mar 27 21:55:40 +0000 2019,A hospital chain raised nurse efficiency by 45% with staffing alerts we built with #RPA for #healthcare. https://t.co/xDNcJygy28 https://t.co/1UZ1JD6lvS,en,Cognizant
Irrelevant,Wed Mar 27 20:01:46 +0000 2019,Value stream mapping enabled a leading bank to assess #cloud suitability of 1000 legacy apps in minutes vs. hours. #banking https://t.co/zbPDchG499 https://t.co/x48GjfrEab,en,Cognizant
Irrelevant,Wed Mar 27 19:59:14 +0000 2019,We help our clients unlock greater #Interactive revenues. https://t.co/xdodaXjtpJ https://t.co/Z5waYbJv0g,en,Cognizant
AI/ML,Wed Mar 27 16:38:02 +0000 2019,Cognizant's #AI and #analytics make never-seen-before into can't-live-without — overnight. https://t.co/SNFIiekZUa https://t.co/IPdtgUI0OS,en,Cognizant
AI/ML,Wed Mar 27 16:32:04 +0000 2019,"By 2021, #smartcity operations will build up #blockchain’s use by 750% while #AI will be the go-to tech. https://t.co/DbD9ciWmnr https://t.co/Ko2zy3a5uv",en,Cognizant
DT,Wed Mar 27 15:47:29 +0000 2019,"Software #bots speed #healthcare claims submission, handling 5K transactions per day with 100% accuracy. #RPA https://t.co/UbP0NBEPx8 https://t.co/WBEflaQRlW",en,Cognizant
Irrelevant,Wed Mar 27 13:45:18 +0000 2019,"When each day brings 1B @facebook users sharing and 500M tweets flying, it’s time for definitions of what privacy and trust mean now. Our @PaulRoehrig leads a @ChurchillClub panel on The Trust Paradox 3/28. #AI https://t.co/pYPAWzad5l https://t.co/0tYyzlMBiH",en,Cognizant
DT,Wed Mar 27 13:24:09 +0000 2019,Evolutionary computation enables clients to rapidly test and arrive at viable solutions to their complex business problems. @babakatwork #AI https://t.co/T1HUAlGqa7 https://t.co/UXM2WFI9Qk,en,Cognizant
Irrelevant,Wed Mar 27 12:45:31 +0000 2019,The face of the #digital future is promising — @_Mirabeau discusses innovation in face recognition technology! #BeCognizant https://t.co/9QjrgxOFFe,en,Cognizant
Irrelevant,Wed Mar 27 09:00:08 +0000 2019,Leaders in customer experience will integrate different perspectives to deliver experiences that drive loyalty and growth. #CX #LeadingInDigital https://t.co/y7oL0S6Sjq https://t.co/ZR0vASIXdF,en,Cognizant
DT,Wed Mar 27 08:30:20 +0000 2019,Orgs must think beyond the front office to deliver #digitaltransformation and improve customer experience. #CX #LeadingInDigital https://t.co/IWLwUVuxlU https://t.co/yRkCqSTv0U,en,Cognizant
AI/ML,Wed Mar 27 08:24:16 +0000 2019,"More than 50% of #AI strategies exclude governance? We explore further in our report, download it here. #LeadingInDigital https://t.co/eDav6bk9jU https://t.co/wxSCHI425B",en,Cognizant
Irrelevant,Wed Mar 27 03:05:03 +0000 2019,That translates to a 99.8% reduction in development time thanks to our #DigitalEngineering. https://t.co/Ida1RtXQh3 https://t.co/AcyPKR1JKx,en,Cognizant
Irrelevant,Wed Mar 27 02:58:05 +0000 2019,We've got the knowledge and tools to manage the #automation of your enterprise. https://t.co/acrFe28w7H https://t.co/EPUfEhq1IT,en,Cognizant
Irrelevant,Tue Mar 26 22:50:05 +0000 2019,Our study says simple #CX stories can be powerful for communications service providers. Visit us at #AdobeSummit to streamline yours. #Interactive https://t.co/bsDn2HM4x4 https://t.co/ZmTSktBfxh,en,Cognizant
"AI/ML, DT",Tue Mar 26 22:40:54 +0000 2019,A leading #insurance firm nets $30M in topline increases when it launched a new #AI-powered customer activity hub. Learn more. https://t.co/2JFn5pRQJB https://t.co/Bisec780Jb,en,Cognizant
DT,Tue Mar 26 21:52:25 +0000 2019,"We designed a cross-channel interactive #CX for an energy #utility, increasing visits from mobile and tablet users 350%. https://t.co/P21lCWOBrO https://t.co/UBvMDqnO8b",en,Cognizant
Irrelevant,Tue Mar 26 19:34:26 +0000 2019,We're honored to be named @Adobe’s 2019 Delivery Quality Solution Partner of the Year for #Digital Experience for the second consecutive year! @AdobeSummit #AdobeSummit https://t.co/s0V9RigqU1 https://t.co/CCNOi0CVI9,en,Cognizant
DT,Tue Mar 26 19:07:32 +0000 2019,"Extract value, slash costs — our Intelligent Process #Automation solutions can help. #BPA #robotics https://t.co/TkBBmXuSWj https://t.co/5vonINSsPF",en,Cognizant
Irrelevant,Tue Mar 26 19:03:49 +0000 2019,"RT @CognizantEvents: Tell your story with digital and #interactive tools to solve problems, create opportunities and transform society. Fin…",en,Cognizant
DT,Tue Mar 26 17:24:40 +0000 2019,We're helping leading companies accelerate their #digitaltransformation with Cognizant's #Cloud Enablement. https://t.co/PfHKGtOtJo https://t.co/lOXEXQhLWf,en,Cognizant
AI/ML,Tue Mar 26 15:00:20 +0000 2019,Businesses will look for employees who can collaborate with #AI and #robotics. Are you teaching those skills now to power the #FutureofWork? #education https://t.co/gxDzoEsvaI https://t.co/nEwWzFYiNA,en,Cognizant
DT,Tue Mar 26 14:42:56 +0000 2019,An #insurance company improved 13% beyond service goals after we digitally transformed its #CX platform. #digitaltransformation https://t.co/UvtxC4AcMN https://t.co/MI1jaEkPPB,en,Cognizant
Irrelevant,Tue Mar 26 14:04:21 +0000 2019,RT @CognizantNews: Cognizant Named @Adobe’s 2019 Delivery Quality Solution Partner of the Year @AdobeSummit #digital #Interactive #AdobeSum…,en,Cognizant
Irrelevant,Tue Mar 26 13:44:52 +0000 2019,Cognizant’s ROBO as a Service provides a reliable infrastructure that will connect and simplify the management of all your remote and branch offices. #digitaltransformation https://t.co/MHpqq2LUwm https://t.co/Sm3QtxoJJU,en,Cognizant
Irrelevant,Tue Mar 26 11:00:08 +0000 2019,We connected with the #futureofwork to discuss careers in #tech at the National University of Singapore's Enginuity #STEM Week! #BeCognizant https://t.co/HQvKXqrhYH https://t.co/0haxjZpfEV,en,Cognizant
Irrelevant,Tue Mar 26 09:12:52 +0000 2019,Customer experience has never been so important. Learn how to approach the challenge so you can deliver next-gen #CX. #LeadingInDigital https://t.co/kYMMaiBUZi https://t.co/pqRUkxwolq,en,Cognizant
Irrelevant,Tue Mar 26 08:35:03 +0000 2019,"To create lasting value for consumers, brands must consider the human context in which they engage with technology. #CX #LeadingInDigital https://t.co/XqHYewuuLY https://t.co/pe1eM7EaWN",en,Cognizant
AI/ML,Tue Mar 26 07:31:58 +0000 2019,Only 15% of companies have successfully implemented an #AI project. Download our report to learn how you can bring AI into your business. #LeadingInDigital https://t.co/xzwqFoDIhy https://t.co/aKkx5dRK36,en,Cognizant
DT,Tue Mar 26 01:17:44 +0000 2019,Our top-ranked enterprise #cloud solutions can transform and streamline your applications. #CoreModernization https://t.co/8MvMweOO1F https://t.co/ihvu7enU7d,en,Cognizant
Irrelevant,Tue Mar 26 01:00:17 +0000 2019,RT @pivotal: Find out why West Corp turned to us and @Cognizant to scale and increase the efficiency of their applications https://t.co/OWT…,en,Cognizant
Irrelevant,Tue Mar 26 00:59:15 +0000 2019,"RT @AdobePartner: Accepting the award for Delivery Quality Partner of the Year, Americas for @Cognizant is Donna Tuths and Josh Soldati. Wi…",en,Cognizant
Irrelevant,Tue Mar 26 00:59:07 +0000 2019,"RT @AdobePartner: Well done @Cognizant, the Delivery Quality Partner of the Year Digital Experience, Americas! Thanks for making sure our j…",en,Cognizant
Irrelevant,Tue Mar 26 00:55:07 +0000 2019,"At #AdobeSummit we’re talking about how our #CX and #interactive framework can help you keep your customers loyal, happy and engaged. https://t.co/Ue6KDxQL2K https://t.co/S25Oz8P1TA",en,Cognizant
AI/ML,Tue Mar 26 00:02:02 +0000 2019,We helped a major insurer see a $3.3B opportunity when our #AI framework did the data crunching behind flood #insurance. https://t.co/bk1iCCQ9rk https://t.co/N0L5tPUxcy,en,Cognizant
DT,Mon Mar 25 22:56:56 +0000 2019,"We helped one #retail client reduce errors, save $2M and 22K hours of auditing time annually with mobile application services. https://t.co/tEgW8ole0T https://t.co/jChrT1QAQy",en,Cognizant
Irrelevant,Mon Mar 25 21:13:34 +0000 2019,Break #automation performance records with our Industry &amp; Platform Solutions. https://t.co/oH7Kd4lllI https://t.co/paVjmw1UOl,en,Cognizant
Irrelevant,Mon Mar 25 18:41:18 +0000 2019,"RT @Venu_Lambu: Consumption-based Models Are Easy, But Managing Consumption Economics Is Not #consumption #cloud #Digital #Technology econo…",en,Cognizant
Irrelevant,Mon Mar 25 16:49:36 +0000 2019,Cognizant's Intelligent Process #Automation is the intersection of industry and #digital. #IPA https://t.co/xDNcJygy28 https://t.co/2t76K0F893,en,Cognizant
AI/ML,Mon Mar 25 15:59:56 +0000 2019,"70% of their workforce will be #AI-ready in next five years, according to execs in Asia Pacific. We say success depends on how well companies blend human strengths with intelligent machine capabilities — read our report. #FutureofWork https://t.co/24lwdiNwBj https://t.co/GgHhROyvWm",en,Cognizant
DT,Mon Mar 25 15:17:00 +0000 2019,We cut a healthcare client's claim backlog by more than 30% in 2 months with #RPA. https://t.co/Ch6GzHfAl8 https://t.co/NE0nn7Lzzt,en,Cognizant
AI/ML,Mon Mar 25 14:06:47 +0000 2019,There's a disconnect between what we say about online #privacy and what we do about it—#AI will break that model. Cognizant’s @PaulRoehrig moderates @ChurchillClub panel on The Trust Paradox 3/28. https://t.co/6mkeLxqgUo https://t.co/BeF5oIrf8X,en,Cognizant
AI/ML,Mon Mar 25 13:07:51 +0000 2019,"#AI affects policy decision-makers, corporate leaders and the public — but are we keeping artificial intelligence… intelligent for humans? #analytics #AISummit https://t.co/Jf45l5Fovh https://t.co/mvZY6TYZck",en,Cognizant
AI/ML,Mon Mar 25 08:30:05 +0000 2019,Do you have high hopes for #AI? You’re not alone. Download our report to learn how you can start formulating effective AI strategies. #LeadingInDigital https://t.co/E1WAw987bU https://t.co/8eIO3dccex,en,Cognizant
Irrelevant,Mon Mar 25 08:00:20 +0000 2019,"To create #CX that delivers competitive advantage, orgs need the right platform that enables rapid response to customer preferences and tech and market shifts. #LeadingInDigital https://t.co/xXXuKTTIsl https://t.co/luZBvcUr6X",en,Cognizant
AI/ML,Mon Mar 25 07:38:16 +0000 2019,Did you know that 79% of businesses expect #AI to significantly increase efficiency and lower costs? Learn more from our report. #LeadingInDigital https://t.co/egzDGga9Ck https://t.co/QkME6NvYbT,en,Cognizant
AI/ML,Sat Mar 23 02:33:17 +0000 2019,Yesterday's chatbots are today's cognitive assistants. We've got a few ideas on combining conversation and #machinelearning. https://t.co/qFcdS4NTZH https://t.co/eVswwMrgBH,en,Cognizant
DT,Fri Mar 22 21:55:05 +0000 2019,We’re using our exclusive #interactive findings to create new digital #CX stories for health plan members. Visit us at #AdobeSummit to learn more. https://t.co/FEM0faAXkO https://t.co/msVS4oCD5l,en,Cognizant
DT,Fri Mar 22 21:48:52 +0000 2019,"We migrated a European bank’s IT operations to the #cloud, giving it agility to streamline workflows and deploy apps faster. #DigitalEngineering https://t.co/djzwthv02e https://t.co/imVgI0GCfd",en,Cognizant
DT,Fri Mar 22 21:29:13 +0000 2019,"A global #tech company relies on us to manage video engineering support, saving $600K. #QA https://t.co/TnwJHwK9Cv https://t.co/pxV5GZfVXv",en,Cognizant
Irrelevant,Fri Mar 22 20:09:16 +0000 2019,"RT @PaulRoehrig: ""it's time to face up to the end of old-world privacy and define what privacy and trust mean today"". A provocation via 
@C…",en,Cognizant
DT,Fri Mar 22 20:05:43 +0000 2019,Just one way our Intelligent Process #Automation solutions bring real value and faster ROI. #BPA https://t.co/QzjLh4KREj https://t.co/GTWGlcMcCU,en,Cognizant
Irrelevant,Fri Mar 22 17:28:02 +0000 2019,"Tell your story with digital and #interactive tools to solve problems, create opportunities and transform society. Find our storytellers at #AdobeSummit. https://t.co/HelAXXZVAK https://t.co/7V8obB0Hqy",en,Cognizant
"AI/ML, DT",Fri Mar 22 17:05:10 +0000 2019,Experience transformation with human insight and #AI to create tomorrow's products and services today — with Cognizant Interactive. #digital https://t.co/IMHGrC2cih https://t.co/xEeMBRwdZB,en,Cognizant
Irrelevant,Fri Mar 22 16:47:26 +0000 2019,Human skills might not make the cut in higher #education — just 46% of institutions say they are important. We say they're vital in the #FutureofWork. https://t.co/wnWea8ZDFh https://t.co/dz43kniRSY,en,Cognizant
AI/ML,Fri Mar 22 15:37:52 +0000 2019,"At a #finance company, fraud detection is 25% more accurate as a result of the real-time algorithms our teams created. #AI https://t.co/SDXUuYw58Q https://t.co/5HAwsCRYSs",en,Cognizant
Irrelevant,Fri Mar 22 13:00:14 +0000 2019,Here’s our a behind-the-scenes recap of how Cognizant Softvision was a part of #SXSW2019 in Austin this month. #digitalengineering https://t.co/AYeluiAfIT,en,Cognizant
Irrelevant,Fri Mar 22 12:30:34 +0000 2019,"#Autonomousvehicles in trucking could usher in a new age of transportation, with impacts extending far beyond the confines of the trucking industry. @DesmondCFOW #FutureofWork https://t.co/HWAuWRGfOI https://t.co/coSjiUUZBQ",en,Cognizant
Irrelevant,Fri Mar 22 12:02:50 +0000 2019,"Our CEO, Francisco D’Souza, at the #CatalystAwards2019 — supporting diversity and inclusion with some of our own #womenintech. #BeCognizant https://t.co/I5Ljq7Ve9s",en,Cognizant
DT,Fri Mar 22 08:00:19 +0000 2019,Here's how we're reimagining the customer-facing digital infrastructure for the busiest commuter rail franchise in the UK. #CX #LeadingInDigital https://t.co/B9OPdPbAsm https://t.co/ueyRv3Nr3V,en,Cognizant
DT,Fri Mar 22 06:30:18 +0000 2019,"To deliver at scale, businesses need to leverage a global digital platform while providing personalised capabilities for local markets. #CX #LeadingInDigital https://t.co/ahpHMM9vvI https://t.co/Kssojzy8nF",en,Cognizant
AI/ML,Fri Mar 22 05:33:37 +0000 2019,Do you have high hopes for #AI? You’re not alone. Download our report to learn how you can start formulating effective AI strategies. #LeadingInDigital https://t.co/e40n8jCvc1 https://t.co/pvTBRJ5CTt,en,Cognizant
Irrelevant,Fri Mar 22 03:46:46 +0000 2019,Is your online #CX all it should be? Meet new competitive challenges with our leading #Interactive solutions. https://t.co/9NxmYKoZWp https://t.co/hzilX745uM,en,Cognizant
Irrelevant,Thu Mar 21 22:52:41 +0000 2019,Create a powerful #CX story by understanding how your customers feel about money. Get more insights from this report and our #interactive team at #AdobeSummit. https://t.co/YUN1QlsUlO https://t.co/OF8VUCk77Y,en,Cognizant
AI/ML,Thu Mar 21 22:40:28 +0000 2019,"#AI in business requires trust, transparency, and personalization — and drives top-line increases. Learn more here. https://t.co/orOvznil8k https://t.co/JmxuoAny1N",en,Cognizant
Irrelevant,Thu Mar 21 21:16:14 +0000 2019,Build an #interactive #CX that keeps your customers coming back. https://t.co/mqVgLhV6nP https://t.co/IoV8OA9o6P,en,Cognizant
"AI/ML, DT",Thu Mar 21 20:22:57 +0000 2019,RT @simerdmann: Launching Cognizant-built #AI-powered customer activity hub nets leading insurance firm $30M in top-line increases. #BeCogn…,en,Cognizant
Irrelevant,Thu Mar 21 17:20:18 +0000 2019,"Reinvent your business operations with Cognizant's Industry &amp; Platform Solutions — powered by data, #automation, and #AI. https://t.co/UpjXhB2xWh https://t.co/5hwa6yz3kX",en,Cognizant
Irrelevant,Thu Mar 21 17:01:27 +0000 2019,Managing #AR journeys — not “as-is” business processes — will deliver just-in-time precision information — fusing customer interface into real-time immersive experience. @robthbrown #FutureofWork https://t.co/Y72FKM5FzG https://t.co/DFmtHz6olx,en,Cognizant
AI/ML,Thu Mar 21 15:56:06 +0000 2019,"#AI in business requires trust, transparency, and personalization — and drives savings. Learn more here. https://t.co/R7ofBiNmPr https://t.co/c0CrBR3Iz1",en,Cognizant
Irrelevant,Thu Mar 21 13:55:03 +0000 2019,"Augmented humanity promises to transform workforces as much as #automation does, making work lives easier and happier says Cognizant's Aan Chauhan in @livemint #AI #FutureofWork https://t.co/lzqDynQWBY",en,Cognizant
DT,Thu Mar 21 13:45:52 +0000 2019,#Media and #entertainment businesses will need Agile IT systems and flexible processes to deliver compelling experiences when consumers' desires shift. #FutureofWork https://t.co/ymoD9iqgJZ https://t.co/BtRmFl7g3H,en,Cognizant
Irrelevant,Thu Mar 21 12:22:09 +0000 2019,Our team in Singapore helps guide the youth towards a brighter #futureofwork! #BeCognizant https://t.co/kCwdOLy6Ja https://t.co/7ykO1zr4sb,en,Cognizant
DT,Thu Mar 21 09:00:28 +0000 2019,"To deliver an improved #CX, orgs need to employ dedicated #digital delivery teams who can engineer and provide customized products and services to customers. #LeadingInDigital https://t.co/38NaWvmBz4 https://t.co/WtSrs8D4o2",en,Cognizant
Irrelevant,Thu Mar 21 08:30:05 +0000 2019,The new face of customer experience demands a new type of executive. Learn how our #CX perspectives can help you adapt. #LeadingInDigital https://t.co/hWv28uxziI https://t.co/ASEqrZUBUP,en,Cognizant
AI/ML,Thu Mar 21 08:26:06 +0000 2019,Are you surprised that only 15% of companies have successfully implemented an #AI project? Download our report to start creating responsible AI applications. #LeadingInDigital https://t.co/HAZ4SvtRzo https://t.co/YwVOdbwvM6,en,Cognizant
Irrelevant,Thu Mar 21 06:48:28 +0000 2019,@gupt_ranjeet Please DM @USJobsCognizant with your details.,en,Cognizant
Irrelevant,Thu Mar 21 06:44:36 +0000 2019,@purebjpbhakt Please check https://t.co/WOnuNzu3Pv to explore career opportunities with us.,en,Cognizant
Irrelevant,Thu Mar 21 03:00:15 +0000 2019,'Missing the Mark: Ten Reasons Why #Automation Fails Across the Software Development Lifecycle' reveals how orgs can ensure that their investments function as a source of competitive advantage. https://t.co/IUR9DUcjgI https://t.co/LLh27eXImo,en,Cognizant
DT,Wed Mar 20 22:56:16 +0000 2019,An #energy client saves $1M annually per oil rig due to the predictive maintenance program we developed. #AI #Analytics https://t.co/3RwOEThJh8 https://t.co/HCsvG9XodE,en,Cognizant
AI/ML,Wed Mar 20 21:49:16 +0000 2019,Our #healthcare clients are using our #AI solutions to stop addiction before it starts. https://t.co/pUSnHJF3q4 https://t.co/2lupS3f5PY,en,Cognizant
DT,Wed Mar 20 17:20:43 +0000 2019,"Simplify, modernize and secure your applications and infrastructure for the #digital era with Cognizant's #CoreModernization. https://t.co/PZlg648lNf https://t.co/dZB2QtoHRR",en,Cognizant
Irrelevant,Wed Mar 20 16:58:44 +0000 2019,"Grow revenues 12%, reduce costs more than 7% and boost workforce productivity by double digits — that’s what execs in Asia Pacific expect to net from intelligent machines. Get the details. #AI #FutureofWork https://t.co/kb5C4oZvL0 https://t.co/EevRaPe0zD",en,Cognizant
AI/ML,Wed Mar 20 14:50:10 +0000 2019,"#AI in business requires trust, transparency, and personalization — and drives increased accuracy. Learn more here. https://t.co/KaiwSObu2p https://t.co/Vit3OjfNIA",en,Cognizant
DT,Wed Mar 20 14:27:09 +0000 2019,#Digitaltransformation is not a 'lift and shift' approach to #cloud or #automation — it impacts culture at a much deeper level says Cognizant's Gaurav Sharma in @ITBriefAU https://t.co/RugrNBQIhr,en,Cognizant
Irrelevant,Wed Mar 20 13:27:45 +0000 2019,#TalentIntelligence — fueled by people data — will bring improvements to both employees’ lives and business performance in the #futureofwork. https://t.co/veflkzqwDa https://t.co/py9ZVvaOrV,en,Cognizant
Irrelevant,Wed Mar 20 12:43:58 +0000 2019,Brainstorming to build a stronger #digital future! #GreatPlace2Work #BeCognizant https://t.co/iE2DBCiCvZ,en,Cognizant
AI/ML,Wed Mar 20 08:00:13 +0000 2019,"More than 50% of #AI strategies exclude governance? We explore further in our report, download it here. #LeadingInDigital https://t.co/aiQ6Q2It5J https://t.co/6SlrKndMbq",en,Cognizant
Irrelevant,Wed Mar 20 06:00:21 +0000 2019,We're using social sciences to ensure new #digital solutions are designed for longevity — with human context at the core. #CX #LeadingInDigital https://t.co/NAhk1lkFoG https://t.co/5bVKVnmTJE,en,Cognizant
Irrelevant,Wed Mar 20 05:00:07 +0000 2019,The new face of customer experience demands a new type of executive — find out why with Cognizant's #CX perspectives. #LeadingInDigital https://t.co/v6G3BxdgcM https://t.co/3kkv2C10h7,en,Cognizant
Irrelevant,Wed Mar 20 01:37:56 +0000 2019,Cut costs and improve time to market with our #DigitalEngineering solutions. https://t.co/QI0lTETcXK https://t.co/XsqJWEgG4T,en,Cognizant
Irrelevant,Wed Mar 20 00:59:44 +0000 2019,"Whatever your IT integration challenge, we're ready for it. #DigitalTransformation https://t.co/xCFv57SXkX https://t.co/a190pgBEXh",en,Cognizant
Irrelevant,Tue Mar 19 21:00:11 +0000 2019,"'#DigitalEngineering: Top 5 Imperatives for Communications, #Media and #Technology Companies' is Cognizant's recent report unraveling common digital goals and how to meet them https://t.co/NKW9cFJc23 https://t.co/xxrPvMgvcs",en,Cognizant
DT,Tue Mar 19 20:00:22 +0000 2019,"Software #bots speed #healthcare claims submission, handling 5K transactions per day with 100% accuracy. #RPA https://t.co/s04vVAqphG https://t.co/YMeWSin94H",en,Cognizant
DT,Tue Mar 19 19:48:02 +0000 2019,Our #banking client transformed money management tasks into a multi-featured mobile banking experience with our platform. #DigitalEngineering https://t.co/bDABpK2OS5 https://t.co/NrCpVQrjhI,en,Cognizant
Irrelevant,Tue Mar 19 18:58:18 +0000 2019,That’s more than $14M a year on average — how much can our Industry &amp; Platform Solutions net your enterprise? #DigitalTransformation https://t.co/pqIt1VhkYb https://t.co/HMtbTijtOw,en,Cognizant
Irrelevant,Tue Mar 19 18:24:02 +0000 2019,RT @gajenkandiah: Four Lessons Learned on Ensuring a Human-Centric Digital Experience https://t.co/pSqkMjhnsU,en,Cognizant
Irrelevant,Tue Mar 19 16:51:36 +0000 2019,We're applying human insight to code—using #digitalengineering for the app economy. #digital https://t.co/Kar7UYQaxv https://t.co/pkK2uWj8E3,en,Cognizant
Irrelevant,Tue Mar 19 16:00:56 +0000 2019,The #FutureofWork is about your business — only 60% of employees and grads will be ready for #digital-driven work 5 years from now. #education https://t.co/XB1BqPp63I https://t.co/bdNPLBJPlk,en,Cognizant
DT,Tue Mar 19 15:14:28 +0000 2019,An #insurance company improved 13% beyond service goals after we digitally transformed its #CX platform. #digitaltransformation https://t.co/EJqNR0yTRi https://t.co/cG03dyR28L,en,Cognizant
Irrelevant,Tue Mar 19 14:41:21 +0000 2019,"Tell your story with digital and #interactive tools to solve problems, create opportunities and transform society. Find our storytellers at #AdobeSummit. https://t.co/4hUY4M5xr3 https://t.co/mbw6Ws6CAP",en,Cognizant
DT,Tue Mar 19 13:18:52 +0000 2019,#Digitaltransformation of the home-buying experience requires an understanding of what customers and brokers want — putting #data and #digital front and center. #banking https://t.co/D6efiPOEFQ https://t.co/YX3ZeD2Bgj,en,Cognizant
Irrelevant,Tue Mar 19 12:07:33 +0000 2019,We discussed the latest in #blockchain innovation at #OracleCloudDay 2019! @Oracle https://t.co/mwQAvGGk1v,en,Cognizant
Irrelevant,Tue Mar 19 08:00:12 +0000 2019,To create great customer experience you need to be multi-dimensional — we provide the perspectives you need to deliver next-gen #CX. #LeadingInDigital https://t.co/NlPsTJdvor https://t.co/wNXJTDsT6a,en,Cognizant
DT,Tue Mar 19 06:00:19 +0000 2019,Banking and manufacturing orgs can deploy hybrid #cloud to deliver innovative new products and services which enhance the customer experience. #CX #LeadingInDigital https://t.co/R8jlp7R33v https://t.co/VQn9zyWIAZ,en,Cognizant
AI/ML,Tue Mar 19 05:00:05 +0000 2019,Only 15% of companies have successfully implemented an #AI project. Download our report to learn how you can bring AI into your business. #LeadingInDigital https://t.co/mGPtqPLpoX https://t.co/Ca3grO1a00,en,Cognizant
Irrelevant,Tue Mar 19 01:57:32 +0000 2019,"Let us be your pivotal partner, too! #DigitalEngineering https://t.co/jY2LSn5FHi https://t.co/cOOyT62aJB",en,Cognizant
AI/ML,Tue Mar 19 00:47:10 +0000 2019,'The Road to AI' is Cognizant's recent report highlighting a five-step framework for successfully implementing #AI into business systems and processes. https://t.co/WLCjds79by https://t.co/kHWbSRzUyn,en,Cognizant
AI/ML,Mon Mar 18 20:11:28 +0000 2019,We helped a major insurer see a $3.3B opportunity when our #AI framework did the data crunching behind flood #insurance. https://t.co/GzlF3gJDSi https://t.co/D48MUddVVY,en,Cognizant
DT,Mon Mar 18 19:30:13 +0000 2019,"We designed a cross-channel interactive #CX for an energy #utility, increasing visits from mobile and tablet users 350%. https://t.co/qyqsF6io7K https://t.co/B6bRkad5DW",en,Cognizant
DT,Mon Mar 18 19:06:09 +0000 2019,"Extract value, slash costs — our Intelligent Process #Automation solutions can help. #BPA #robotics https://t.co/zVzuXbHLy2 https://t.co/9pALCjfwcm",en,Cognizant
AI/ML,Mon Mar 18 17:31:06 +0000 2019,RT @_MatthewJSmith: Five Strategies To Catalyze #ConversationalAI https://t.co/QOWS61Wufs @SAP #NLP #VirtualAgent,en,Cognizant
AI/ML,Mon Mar 18 17:22:21 +0000 2019,Cognizant's #AI and #analytics make never-seen-before into can't-live-without — overnight. https://t.co/SNFIiekZUa https://t.co/0MeLxXUy3T,en,Cognizant
Irrelevant,Mon Mar 18 15:59:12 +0000 2019,Be smart and beef up #cybersecurity solutions — 72% of citizens think their cities should do more to prevent cyberattacks. https://t.co/nCiw7UiVEt https://t.co/atLyuI5AeA,en,Cognizant
DT,Mon Mar 18 15:25:29 +0000 2019,"We migrated a European bank’s IT operations to the #cloud, giving it agility to streamline workflows and deploy apps faster. #DigitalEngineering https://t.co/d4OZJIq4Eq https://t.co/oXc1hBY19h",en,Cognizant
Irrelevant,Mon Mar 18 13:47:05 +0000 2019,Here are four ways to ensure humanity is the focal point of your #digital initiatives via Cognizant's @gajenkandiah. #AI https://t.co/A4JcQhXjV8,en,Cognizant
AI/ML,Mon Mar 18 13:08:25 +0000 2019,#AI must be designed with trust and transparency in mind. #AISummit https://t.co/ngnrd2WO5q https://t.co/2pAvirjo7L,en,Cognizant
Irrelevant,Mon Mar 18 11:50:06 +0000 2019,Our associates in Australia celebrate our @topemployer recognition! #BeCognizant #GreatPlace2Work #TopEmployers2019 https://t.co/Upr5SK2TN2 https://t.co/30yY6Xl7OV,en,Cognizant
